,index,Year,home team,home gdp,home population,home oddset,home fifa rank,home host,away team,away gdp,away population,away oddset,away fifa rank,away host,win point,result
281,281,1978,ARG,20771,4520,900,211,1,FRA,46984,6528,550,211,0,1,1
282,282,1978,BRA,14836,21256,450,211,0,ESP,37766,4676,800,211,0,0,0
283,283,1978,AUT,55684,901,200000,211,0,SWE,55038,1010,200000,211,0,1,1
284,284,1978,SCO,10926,10,200000,211,0,IRN,13339,8400,50000,211,0,0,0
285,285,1978,NED,10926,10,200000,211,0,PER,11879,3298,20000,211,0,0,0
286,286,1978,FRA,46984,6528,550,211,0,HUN,33078,967,200000,211,0,2,1
287,287,1978,POL,34241,3785,12500,211,0,MEX,18445,12894,15000,211,0,2,1
288,288,1978,FRG,10926,10,200000,211,0,TUN,10823,1182,35000,211,0,0,0
289,289,1978,ITA,41829,6047,200000,211,0,ARG,20771,4520,900,211,1,1,1
290,290,1978,BRA,14836,21256,450,211,0,AUT,55684,901,200000,211,0,1,1
291,291,1978,ESP,37766,4676,800,211,0,SWE,55038,1010,200000,211,0,1,1
292,292,1978,PER,11879,3298,20000,211,0,IRN,13339,8400,50000,211,0,3,1
293,293,1978,SCO,10926,10,200000,211,0,NED,10926,10,200000,211,0,1,1
294,294,1978,FRG,10926,10,200000,211,0,ITA,41829,6047,200000,211,0,0,0
295,295,1978,NED,10926,10,200000,211,0,AUT,55684,901,200000,211,0,4,1
296,296,1978,BRA,14836,21256,450,211,0,PER,11879,3298,20000,211,0,3,1
297,297,1978,ARG,20771,4520,900,211,1,POL,34241,3785,12500,211,0,2,1
298,298,1978,POL,34241,3785,12500,211,0,PER,11879,3298,20000,211,0,1,1
299,299,1978,ITA,41829,6047,200000,211,0,AUT,55684,901,200000,211,0,1,1
300,300,1978,FRG,10926,10,200000,211,0,NED,10926,10,200000,211,0,0,0
301,301,1978,ARG,20771,4520,900,211,1,BRA,14836,21256,450,211,0,0,0
302,302,1978,NED,10926,10,200000,211,0,ITA,41829,6047,200000,211,0,1,1
303,303,1978,AUT,55684,901,200000,211,0,FRG,10926,10,200000,211,0,1,1
304,304,1978,BRA,14836,21256,450,211,0,POL,34241,3785,12500,211,0,2,1
305,305,1978,ARG,20771,4520,900,211,1,PER,11879,3298,20000,211,0,6,1
306,306,1978,BRA,14836,21256,450,211,0,ITA,41829,6047,200000,211,0,1,1
307,307,1978,ARG,20771,4520,900,211,1,NED,10926,10,200000,211,0,2,1
308,308,1982,ARG,20771,4520,900,211,0,BEL,53035,1159,1200,211,0,-1,-1
309,309,1982,ITA,41829,6047,200000,211,0,POL,34241,3785,12500,211,0,0,0
310,310,1982,BRA,14836,21256,450,211,0,URS,10926,10,200000,211,0,1,1
311,311,1982,PER,11879,3298,20000,211,0,CMR,3868,2655,20000,211,0,0,0
312,312,1982,HUN,33078,967,200000,211,0,SLV,8421,649,200000,211,0,9,1
313,313,1982,SCO,10926,10,200000,211,0,NZL,44492,483,200000,211,0,3,1
314,314,1982,FRG,10926,10,200000,211,0,ALG,10926,10,200000,211,0,-1,-1
315,315,1982,ENG,10926,10,200000,211,0,FRA,46984,6528,550,211,0,2,1
316,316,1982,ESP,37766,4676,800,211,1,HON,10926,10,200000,211,0,0,0
317,317,1982,CHI,0,10,200000,211,0,AUT,55684,901,200000,211,0,-1,-1
318,318,1982,TCH,10926,10,200000,211,0,KUW,10926,10,200000,211,0,0,0
319,319,1982,YUG,10926,10,200000,211,0,NIR,10926,10,200000,211,0,0,0
320,320,1982,ITA,41829,6047,200000,211,0,PER,11879,3298,20000,211,0,0,0
321,321,1982,ARG,20771,4520,900,211,0,HUN,33078,967,200000,211,0,3,1
322,322,1982,BRA,14836,21256,450,211,0,SCO,10926,10,200000,211,0,3,1
323,323,1982,POL,34241,3785,12500,211,0,CMR,3868,2655,20000,211,0,0,0
324,324,1982,BEL,53035,1159,1200,211,0,SLV,8421,649,200000,211,0,1,1
325,325,1982,URS,10926,10,200000,211,0,NZL,44492,483,200000,211,0,3,1
326,326,1982,FRG,10926,10,200000,211,0,CHI,0,10,200000,211,0,3,1
327,327,1982,ENG,10926,10,200000,211,0,TCH,10926,10,200000,211,0,2,1
328,328,1982,ESP,37766,4676,800,211,1,YUG,10926,10,200000,211,0,1,1
329,329,1982,ALG,10926,10,200000,211,0,AUT,55684,901,200000,211,0,-2,-1
330,330,1982,FRA,46984,6528,550,211,0,KUW,10926,10,200000,211,0,3,1
331,331,1982,HON,10926,10,200000,211,0,NIR,10926,10,200000,211,0,0,0
332,332,1982,POL,34241,3785,12500,211,0,PER,11879,3298,20000,211,0,4,1
333,333,1982,BEL,53035,1159,1200,211,0,HUN,33078,967,200000,211,0,0,0
334,334,1982,URS,10926,10,200000,211,0,SCO,10926,10,200000,211,0,0,0
335,335,1982,ITA,41829,6047,200000,211,0,CMR,3868,2655,20000,211,0,0,0
336,336,1982,ARG,20771,4520,900,211,0,SLV,8421,649,200000,211,0,2,1
337,337,1982,BRA,14836,21256,450,211,0,NZL,44492,483,200000,211,0,4,1
338,338,1982,ALG,10926,10,200000,211,0,CHI,0,10,200000,211,0,1,1
339,339,1982,FRA,46984,6528,550,211,0,TCH,10926,10,200000,211,0,0,0
340,340,1982,HON,10926,10,200000,211,0,YUG,10926,10,200000,211,0,-1,-1
341,341,1982,FRG,10926,10,200000,211,0,AUT,55684,901,200000,211,0,1,1
342,342,1982,ENG,10926,10,200000,211,0,KUW,10926,10,200000,211,0,1,1
343,343,1982,NIR,10926,10,200000,211,0,ESP,37766,4676,800,211,1,1,1
344,344,1982,AUT,55684,901,200000,211,0,FRA,46984,6528,550,211,0,-1,-1
345,345,1982,POL,34241,3785,12500,211,0,BEL,53035,1159,1200,211,0,3,1
346,346,1982,ITA,41829,6047,200000,211,0,ARG,20771,4520,900,211,0,1,1
347,347,1982,FRG,10926,10,200000,211,0,ENG,10926,10,200000,211,0,0,0
348,348,1982,AUT,55684,901,200000,211,0,NIR,10926,10,200000,211,0,0,0
349,349,1982,BEL,53035,1159,1200,211,0,URS,10926,10,200000,211,0,-1,-1
350,350,1982,ARG,20771,4520,900,211,0,BRA,14836,21256,450,211,0,-2,-1
351,351,1982,FRG,10926,10,200000,211,0,ESP,37766,4676,800,211,1,1,1
352,352,1982,FRA,46984,6528,550,211,0,NIR,10926,10,200000,211,0,3,1
353,353,1982,POL,34241,3785,12500,211,0,URS,10926,10,200000,211,0,0,0
354,354,1982,ITA,41829,6047,200000,211,0,BRA,14836,21256,450,211,0,1,1
355,355,1982,ESP,37766,4676,800,211,1,ENG,10926,10,200000,211,0,0,0
356,356,1982,POL,34241,3785,12500,211,0,ITA,41829,6047,200000,211,0,-2,-1
357,357,1982,FRG,10926,10,200000,211,0,FRA,46984,6528,550,211,0,0,0
358,358,1982,POL,34241,3785,12500,211,0,FRA,46984,6528,550,211,0,1,1
359,359,1982,ITA,41829,6047,200000,211,0,FRG,10926,10,200000,211,0,2,1
360,360,1986,BUL,10926,10,200000,211,0,ITA,41829,6047,200000,211,0,0,0
361,361,1986,CAN,46612,3775,15000,211,0,FRA,46984,6528,550,211,0,-1,-1
362,362,1986,ESP,37766,4676,800,211,0,BRA,14836,21256,450,211,0,-1,-1
363,363,1986,URS,10926,10,200000,211,0,HUN,33078,967,200000,211,0,6,1
364,364,1986,ARG,20771,4520,900,211,0,KOR,45275,5127,25000,211,0,2,1
365,365,1986,MAR,7370,3692,25000,211,0,POL,34241,3785,12500,211,0,0,0
366,366,1986,ALG,10926,10,200000,211,0,NIR,10926,10,200000,211,0,0,0
367,367,1986,BEL,53035,1159,1200,211,0,MEX,18445,12894,15000,211,1,-1,-1
368,368,1986,POR,10926,10,200000,211,0,ENG,10926,10,200000,211,0,1,1
369,369,1986,PAR,10926,10,200000,211,0,IRQ,9507,4023,200000,211,0,1,1
370,370,1986,SCO,10926,10,200000,211,0,DEN,10926,10,200000,211,0,-1,-1
371,371,1986,URU,10926,10,200000,211,0,FRG,10926,10,200000,211,0,0,0
372,372,1986,ITA,41829,6047,200000,211,0,ARG,20771,4520,900,211,0,0,0
373,373,1986,FRA,46984,6528,550,211,0,URS,10926,10,200000,211,0,0,0
374,374,1986,KOR,45275,5127,25000,211,0,BUL,10926,10,200000,211,0,0,0
375,375,1986,HUN,33078,967,200000,211,0,CAN,46612,3775,15000,211,0,2,1
376,376,1986,BRA,14836,21256,450,211,0,ALG,10926,10,200000,211,0,1,1
377,377,1986,ENG,10926,10,200000,211,0,MAR,7370,3692,25000,211,0,0,0
378,378,1986,NIR,10926,10,200000,211,0,ESP,37766,4676,800,211,0,-1,-1
379,379,1986,MEX,18445,12894,15000,211,1,PAR,10926,10,200000,211,0,0,0
380,380,1986,POL,34241,3785,12500,211,0,POR,10926,10,200000,211,0,1,1
381,381,1986,IRQ,9507,4023,200000,211,0,BEL,53035,1159,1200,211,0,-1,-1
382,382,1986,DEN,10926,10,200000,211,0,URU,10926,10,200000,211,0,5,1
383,383,1986,FRG,10926,10,200000,211,0,SCO,10926,10,200000,211,0,1,1
384,384,1986,HUN,33078,967,200000,211,0,FRA,46984,6528,550,211,0,-3,-1
385,385,1986,URS,10926,10,200000,211,0,CAN,46612,3775,15000,211,0,2,1
386,386,1986,KOR,45275,5127,25000,211,0,ITA,41829,6047,200000,211,0,-1,-1
387,387,1986,ARG,20771,4520,900,211,0,BUL,10926,10,200000,211,0,2,1
388,388,1986,PAR,10926,10,200000,211,0,BEL,53035,1159,1200,211,0,0,0
389,389,1986,IRQ,9507,4023,200000,211,0,MEX,18445,12894,15000,211,1,-1,-1
390,390,1986,POR,10926,10,200000,211,0,MAR,7370,3692,25000,211,0,-2,-1
391,391,1986,ENG,10926,10,200000,211,0,POL,34241,3785,12500,211,0,3,1
392,392,1986,NIR,10926,10,200000,211,0,BRA,14836,21256,450,211,0,-3,-1
393,393,1986,ALG,10926,10,200000,211,0,ESP,37766,4676,800,211,0,-3,-1
394,394,1986,SCO,10926,10,200000,211,0,URU,10926,10,200000,211,0,0,0
395,395,1986,DEN,10926,10,200000,211,0,FRG,10926,10,200000,211,0,2,1
396,396,1986,URS,10926,10,200000,211,0,BEL,53035,1159,1200,211,0,-1,-1
397,397,1986,MEX,18445,12894,15000,211,1,BUL,10926,10,200000,211,0,2,1
398,398,1986,ARG,20771,4520,900,211,0,URU,10926,10,200000,211,0,1,1
399,399,1986,BRA,14836,21256,450,211,0,POL,34241,3785,12500,211,0,4,1
400,400,1986,ITA,41829,6047,200000,211,0,FRA,46984,6528,550,211,0,-2,-1
401,401,1986,MAR,7370,3692,25000,211,0,FRG,10926,10,200000,211,0,-1,-1
402,402,1986,ENG,10926,10,200000,211,0,PAR,10926,10,200000,211,0,3,1
403,403,1986,DEN,10926,10,200000,211,0,ESP,37766,4676,800,211,0,-4,-1
404,404,1986,BRA,14836,21256,450,211,0,FRA,46984,6528,550,211,0,0,0
405,405,1986,FRG,10926,10,200000,211,0,MEX,18445,12894,15000,211,1,0,0
406,406,1986,ESP,37766,4676,800,211,0,BEL,53035,1159,1200,211,0,0,0
407,407,1986,ARG,20771,4520,900,211,0,ENG,10926,10,200000,211,0,1,1
408,408,1986,FRA,46984,6528,550,211,0,FRG,10926,10,200000,211,0,-2,-1
409,409,1986,ARG,20771,4520,900,211,0,BEL,53035,1159,1200,211,0,2,1
410,410,1986,FRA,46984,6528,550,211,0,BEL,53035,1159,1200,211,0,2,1
411,411,1986,ARG,20771,4520,900,211,0,FRG,10926,10,200000,211,0,1,1
412,412,1990,ARG,20771,4520,900,211,0,CMR,3868,2655,20000,211,0,-1,-1
413,413,1990,URS,10926,10,200000,211,0,ROU,32117,1924,200000,211,0,-2,-1
414,414,1990,UAE,10926,10,200000,211,0,COL,14932,5089,200000,211,0,-2,-1
415,415,1990,ITA,41829,6047,200000,211,1,AUT,55684,901,200000,211,0,1,1
416,416,1990,USA,63594,33101,10000,211,0,TCH,10926,10,200000,211,0,-4,-1
417,417,1990,BRA,14836,21256,450,211,0,SWE,55038,1010,200000,211,0,1,1
418,418,1990,FRG,10926,10,200000,211,0,YUG,10926,10,200000,211,0,3,1
419,419,1990,CRC,10926,10,200000,211,0,SCO,10926,10,200000,211,0,1,1
420,420,1990,ENG,10926,10,200000,211,0,IRL,93181,494,200000,211,0,0,0
421,421,1990,BEL,53035,1159,1200,211,0,KOR,45275,5127,25000,211,0,2,1
422,422,1990,NED,10926,10,200000,211,0,EGY,12608,10234,200000,211,0,0,0
423,423,1990,URU,10926,10,200000,211,0,ESP,37766,4676,800,211,0,0,0
424,424,1990,ARG,20771,4520,900,211,0,URS,10926,10,200000,211,0,2,1
425,425,1990,CMR,3868,2655,20000,211,0,ROU,32117,1924,200000,211,0,1,1
426,426,1990,YUG,10926,10,200000,211,0,COL,14932,5089,200000,211,0,1,1
427,427,1990,ITA,41829,6047,200000,211,1,USA,63594,33101,10000,211,0,1,1
428,428,1990,AUT,55684,901,200000,211,0,TCH,10926,10,200000,211,0,-1,-1
429,429,1990,FRG,10926,10,200000,211,0,UAE,10926,10,200000,211,0,4,1
430,430,1990,BRA,14836,21256,450,211,0,CRC,10926,10,200000,211,0,1,1
431,431,1990,SWE,55038,1010,200000,211,0,SCO,10926,10,200000,211,0,-1,-1
432,432,1990,ENG,10926,10,200000,211,0,NED,10926,10,200000,211,0,0,0
433,433,1990,IRL,93181,494,200000,211,0,EGY,12608,10234,200000,211,0,0,0
434,434,1990,KOR,45275,5127,25000,211,0,ESP,37766,4676,800,211,0,-2,-1
435,435,1990,BEL,53035,1159,1200,211,0,URU,10926,10,200000,211,0,2,1
436,436,1990,ARG,20771,4520,900,211,0,ROU,32117,1924,200000,211,0,0,0
437,437,1990,CMR,3868,2655,20000,211,0,URS,10926,10,200000,211,0,-4,-1
438,438,1990,FRG,10926,10,200000,211,0,COL,14932,5089,200000,211,0,0,0
439,439,1990,YUG,10926,10,200000,211,0,UAE,10926,10,200000,211,0,3,1
440,440,1990,ITA,41829,6047,200000,211,1,TCH,10926,10,200000,211,0,2,1
441,441,1990,AUT,55684,901,200000,211,0,USA,63594,33101,10000,211,0,1,1
442,442,1990,BRA,14836,21256,450,211,0,SCO,10926,10,200000,211,0,1,1
443,443,1990,SWE,55038,1010,200000,211,0,CRC,10926,10,200000,211,0,-1,-1
444,444,1990,KOR,45275,5127,25000,211,0,URU,10926,10,200000,211,0,-1,-1
445,445,1990,BEL,53035,1159,1200,211,0,ESP,37766,4676,800,211,0,-1,-1
446,446,1990,IRL,93181,494,200000,211,0,NED,10926,10,200000,211,0,0,0
447,447,1990,ENG,10926,10,200000,211,0,EGY,12608,10234,200000,211,0,1,1
448,448,1990,CMR,3868,2655,20000,211,0,COL,14932,5089,200000,211,0,1,1
449,449,1990,TCH,10926,10,200000,211,0,CRC,10926,10,200000,211,0,3,1
450,450,1990,BRA,14836,21256,450,211,0,ARG,20771,4520,900,211,0,-1,-1
451,451,1990,FRG,10926,10,200000,211,0,NED,10926,10,200000,211,0,1,1
452,452,1990,IRL,93181,494,200000,211,0,ROU,32117,1924,200000,211,0,0,0
453,453,1990,ITA,41829,6047,200000,211,1,URU,10926,10,200000,211,0,2,1
454,454,1990,ESP,37766,4676,800,211,0,YUG,10926,10,200000,211,0,-1,-1
455,455,1990,ENG,10926,10,200000,211,0,BEL,53035,1159,1200,211,0,1,1
456,456,1990,YUG,10926,10,200000,211,0,ARG,20771,4520,900,211,0,0,0
457,457,1990,ITA,41829,6047,200000,211,1,IRL,93181,494,200000,211,0,1,1
458,458,1990,FRG,10926,10,200000,211,0,TCH,10926,10,200000,211,0,1,1
459,459,1990,ENG,10926,10,200000,211,0,CMR,3868,2655,20000,211,0,1,1
460,460,1990,ITA,41829,6047,200000,211,1,ARG,20771,4520,900,211,0,0,0
461,461,1990,FRG,10926,10,200000,211,0,ENG,10926,10,200000,211,0,0,0
462,462,1990,ITA,41829,6047,200000,211,1,ENG,10926,10,200000,211,0,1,1
463,463,1990,FRG,10926,10,200000,211,0,ARG,20771,4520,900,211,0,1,1
464,464,1994,ESP,37766,4676,800,2,0,KOR,45275,5127,25000,35,0,0,0
465,465,1994,GER,10926,10,200000,5,0,BOL,8276,1168,200000,44,0,1,1
466,466,1994,USA,63594,33101,10000,23,1,SUI,10926,10,200000,7,0,0,0
467,467,1994,ITA,41829,6047,200000,4,0,IRL,93181,494,200000,9,0,-1,-1
468,468,1994,COL,14932,5089,200000,17,0,ROU,32117,1924,200000,11,0,-2,-1
469,469,1994,BEL,53035,1159,1200,24,0,MAR,7370,3692,25000,33,0,1,1
470,470,1994,NOR,62645,543,200000,8,0,MEX,18445,12894,15000,15,0,1,1
471,471,1994,CMR,3868,2655,20000,31,0,SWE,55038,1010,200000,3,0,0,0
472,472,1994,NED,10926,10,200000,6,0,KSA,10926,10,200000,27,0,1,1
473,473,1994,BRA,14836,21256,450,1,0,RUS,29813,14594,200000,13,0,2,1
474,474,1994,ARG,20771,4520,900,10,0,GRE,10926,10,200000,28,0,4,1
475,475,1994,NGA,5187,20614,200000,12,0,BUL,10926,10,200000,16,0,3,1
476,476,1994,GER,10926,10,200000,5,0,ESP,37766,4676,800,2,0,0,0
477,477,1994,ROU,32117,1924,200000,11,0,SUI,10926,10,200000,7,0,-3,-1
478,478,1994,USA,63594,33101,10000,23,1,COL,14932,5089,200000,17,0,1,1
479,479,1994,ITA,41829,6047,200000,4,0,NOR,62645,543,200000,8,0,1,1
480,480,1994,KOR,45275,5127,25000,35,0,BOL,8276,1168,200000,44,0,0,0
481,481,1994,MEX,18445,12894,15000,15,0,IRL,93181,494,200000,9,0,1,1
482,482,1994,SWE,55038,1010,200000,3,0,RUS,29813,14594,200000,13,0,2,1
483,483,1994,BRA,14836,21256,450,1,0,CMR,3868,2655,20000,31,0,3,1
484,484,1994,BEL,53035,1159,1200,24,0,NED,10926,10,200000,6,0,1,1
485,485,1994,KSA,10926,10,200000,27,0,MAR,7370,3692,25000,33,0,1,1
486,486,1994,ARG,20771,4520,900,10,0,NGA,5187,20614,200000,12,0,1,1
487,487,1994,BUL,10926,10,200000,16,0,GRE,10926,10,200000,28,0,4,1
488,488,1994,USA,63594,33101,10000,23,1,ROU,32117,1924,200000,11,0,-1,-1
489,489,1994,SUI,10926,10,200000,7,0,COL,14932,5089,200000,17,0,-2,-1
490,490,1994,GER,10926,10,200000,5,0,KOR,45275,5127,25000,35,0,1,1
491,491,1994,BOL,8276,1168,200000,44,0,ESP,37766,4676,800,2,0,-2,-1
492,492,1994,IRL,93181,494,200000,9,0,NOR,62645,543,200000,8,0,0,0
493,493,1994,BRA,14836,21256,450,1,0,SWE,55038,1010,200000,3,0,0,0
494,494,1994,ITA,41829,6047,200000,4,0,MEX,18445,12894,15000,15,0,0,0
495,495,1994,RUS,29813,14594,200000,13,0,CMR,3868,2655,20000,31,0,5,1
496,496,1994,MAR,7370,3692,25000,33,0,NED,10926,10,200000,6,0,-1,-1
497,497,1994,BEL,53035,1159,1200,24,0,KSA,10926,10,200000,27,0,-1,-1
498,498,1994,GRE,10926,10,200000,28,0,NGA,5187,20614,200000,12,0,-2,-1
499,499,1994,ARG,20771,4520,900,10,0,BUL,10926,10,200000,16,0,-2,-1
500,500,1994,GER,10926,10,200000,5,0,BEL,53035,1159,1200,24,0,1,1
501,501,1994,ESP,37766,4676,800,2,0,SUI,10926,10,200000,7,0,3,1
502,502,1994,KSA,10926,10,200000,27,0,SWE,55038,1010,200000,3,0,-2,-1
503,503,1994,ROU,32117,1924,200000,11,0,ARG,20771,4520,900,10,0,1,1
504,504,1994,NED,10926,10,200000,6,0,IRL,93181,494,200000,9,0,2,1
505,505,1994,BRA,14836,21256,450,1,0,USA,63594,33101,10000,23,1,1,1
506,506,1994,NGA,5187,20614,200000,12,0,ITA,41829,6047,200000,4,0,-1,-1
507,507,1994,MEX,18445,12894,15000,15,0,BUL,10926,10,200000,16,0,0,0
508,508,1994,ITA,41829,6047,200000,4,0,ESP,37766,4676,800,2,0,1,1
509,509,1994,NED,10926,10,200000,6,0,BRA,14836,21256,450,1,0,-1,-1
510,510,1994,BUL,10926,10,200000,16,0,GER,10926,10,200000,5,0,1,1
511,511,1994,ROU,32117,1924,200000,11,0,SWE,55038,1010,200000,3,0,0,0
512,512,1994,BUL,10926,10,200000,16,0,ITA,41829,6047,200000,4,0,-1,-1
513,513,1994,SWE,55038,1010,200000,3,0,BRA,14836,21256,450,1,0,-1,-1
514,514,1994,SWE,55038,1010,200000,3,0,BUL,10926,10,200000,16,0,4,1
515,515,1994,BRA,14836,21256,450,1,0,ITA,41829,6047,200000,4,0,0,0
516,516,1998,BRA,14836,21256,450,1,0,SCO,10926,10,200000,37,0,1,1
517,517,1998,MAR,7370,3692,25000,13,0,NOR,62645,543,200000,10,0,0,0
518,518,1998,ITA,41829,6047,200000,14,0,CHI,0,10,200000,7,0,0,0
519,519,1998,CMR,3868,2655,20000,49,0,AUT,55684,901,200000,27,0,0,0
520,520,1998,PAR,10926,10,200000,30,0,BUL,10926,10,200000,38,0,0,0
521,521,1998,KSA,10926,10,200000,32,0,DEN,10926,10,200000,24,0,-1,-1
522,522,1998,FRA,46984,6528,550,6,1,RSA,10926,10,200000,36,0,3,1
523,523,1998,ESP,37766,4676,800,23,0,NGA,5187,20614,200000,67,0,-1,-1
524,524,1998,KOR,45275,5127,25000,20,0,MEX,18445,12894,15000,4,0,-2,-1
525,525,1998,NED,10926,10,200000,25,0,BEL,53035,1159,1200,41,0,0,0
526,526,1998,ARG,20771,4520,900,17,0,JPN,42391,12648,25000,9,0,1,1
527,527,1998,YUG,10926,10,200000,8,0,IRN,13339,8400,50000,47,0,1,1
528,528,1998,JAM,9242,297,200000,33,0,CRO,10926,10,200000,16,0,-2,-1
529,529,1998,ENG,10926,10,200000,5,0,TUN,10823,1182,35000,19,0,2,1
530,530,1998,ROU,32117,1924,200000,11,0,COL,14932,5089,200000,15,0,1,1
531,531,1998,GER,10926,10,200000,2,0,USA,63594,33101,10000,12,0,2,1
532,532,1998,SCO,10926,10,200000,37,0,NOR,62645,543,200000,10,0,0,0
533,533,1998,BRA,14836,21256,450,1,0,MAR,7370,3692,25000,13,0,3,1
534,534,1998,CHI,0,10,200000,7,0,AUT,55684,901,200000,27,0,0,0
535,535,1998,ITA,41829,6047,200000,14,0,CMR,3868,2655,20000,49,0,3,1
536,536,1998,RSA,10926,10,200000,36,0,DEN,10926,10,200000,24,0,0,0
537,537,1998,FRA,46984,6528,550,6,1,KSA,10926,10,200000,32,0,4,1
538,538,1998,NGA,5187,20614,200000,67,0,BUL,10926,10,200000,38,0,1,1
539,539,1998,ESP,37766,4676,800,23,0,PAR,10926,10,200000,30,0,0,0
540,540,1998,JPN,42391,12648,25000,9,0,CRO,10926,10,200000,16,0,-1,-1
541,541,1998,BEL,53035,1159,1200,41,0,MEX,18445,12894,15000,4,0,0,0
542,542,1998,NED,10926,10,200000,25,0,KOR,45275,5127,25000,20,0,5,1
543,543,1998,GER,10926,10,200000,2,0,YUG,10926,10,200000,8,0,0,0
544,544,1998,ARG,20771,4520,900,17,0,JAM,9242,297,200000,33,0,5,1
545,545,1998,USA,63594,33101,10000,12,0,IRN,13339,8400,50000,47,0,-1,-1
546,546,1998,COL,14932,5089,200000,15,0,TUN,10823,1182,35000,19,0,1,1
547,547,1998,ROU,32117,1924,200000,11,0,ENG,10926,10,200000,5,0,1,1
548,548,1998,ITA,41829,6047,200000,14,0,AUT,55684,901,200000,27,0,1,1
549,549,1998,CHI,0,10,200000,7,0,CMR,3868,2655,20000,49,0,0,0
550,550,1998,SCO,10926,10,200000,37,0,MAR,7370,3692,25000,13,0,-3,-1
551,551,1998,BRA,14836,21256,450,1,0,NOR,62645,543,200000,10,0,-1,-1
552,552,1998,FRA,46984,6528,550,6,1,DEN,10926,10,200000,24,0,1,1
553,553,1998,RSA,10926,10,200000,36,0,KSA,10926,10,200000,32,0,0,0
554,554,1998,ESP,37766,4676,800,23,0,BUL,10926,10,200000,38,0,5,1
555,555,1998,NGA,5187,20614,200000,67,0,PAR,10926,10,200000,30,0,-2,-1
556,556,1998,BEL,53035,1159,1200,41,0,KOR,45275,5127,25000,20,0,0,0
557,557,1998,NED,10926,10,200000,25,0,MEX,18445,12894,15000,4,0,0,0
558,558,1998,GER,10926,10,200000,2,0,IRN,13339,8400,50000,47,0,2,1
559,559,1998,USA,63594,33101,10000,12,0,YUG,10926,10,200000,8,0,-1,-1
560,560,1998,JPN,42391,12648,25000,9,0,JAM,9242,297,200000,33,0,-1,-1
561,561,1998,ARG,20771,4520,900,17,0,CRO,10926,10,200000,16,0,1,1
562,562,1998,ROU,32117,1924,200000,11,0,TUN,10823,1182,35000,19,0,0,0
