,index,Year,home team,home gdp,home population,home oddset,home fifa rank,home host,away team,away gdp,away population,away oddset,away fifa rank,away host,win point,result
563,563,1998,COL,14932,5089,200000,15,0,ENG,10926,10,200000,5,0,-2,-1
564,564,1998,ITA,41829,6047,200000,14,0,NOR,62645,543,200000,10,0,1,1
565,565,1998,BRA,14836,21256,450,1,0,CHI,0,10,200000,7,0,3,1
566,566,1998,FRA,46984,6528,550,6,1,PAR,10926,10,200000,30,0,1,1
567,567,1998,NGA,5187,20614,200000,67,0,DEN,10926,10,200000,24,0,-3,-1
568,568,1998,GER,10926,10,200000,2,0,MEX,18445,12894,15000,4,0,1,1
569,569,1998,NED,10926,10,200000,25,0,YUG,10926,10,200000,8,0,1,1
570,570,1998,ROU,32117,1924,200000,11,0,CRO,10926,10,200000,16,0,-1,-1
571,571,1998,ARG,20771,4520,900,17,0,ENG,10926,10,200000,5,0,0,0
572,572,1998,ITA,41829,6047,200000,14,0,FRA,46984,6528,550,6,1,0,0
573,573,1998,BRA,14836,21256,450,1,0,DEN,10926,10,200000,24,0,1,1
574,574,1998,NED,10926,10,200000,25,0,ARG,20771,4520,900,17,0,1,1
575,575,1998,GER,10926,10,200000,2,0,CRO,10926,10,200000,16,0,-3,-1
576,576,1998,BRA,14836,21256,450,1,0,NED,10926,10,200000,25,0,0,0
577,577,1998,FRA,46984,6528,550,6,1,CRO,10926,10,200000,16,0,1,1
578,578,1998,NED,10926,10,200000,25,0,CRO,10926,10,200000,16,0,-1,-1
579,579,1998,BRA,14836,21256,450,1,0,FRA,46984,6528,550,6,1,-3,-1
580,580,2002,FRA,46984,6528,550,3,0,SEN,3503,1675,8000,32,0,-1,-1
581,581,2002,URU,10926,10,200000,23,0,DEN,10926,10,200000,13,0,-1,-1
582,582,2002,IRL,93181,494,200000,14,0,CMR,3868,2655,20000,17,0,0,0
583,583,2002,GER,10926,10,200000,5,0,KSA,10926,10,200000,38,0,8,1
584,584,2002,ARG,20771,4520,900,2,0,NGA,5187,20614,200000,29,0,1,1
585,585,2002,PAR,10926,10,200000,18,0,RSA,10926,10,200000,34,0,0,0
586,586,2002,ENG,10926,10,200000,8,0,SWE,55038,1010,200000,20,0,0,0
587,587,2002,ESP,37766,4676,800,4,0,SVN,39769,208,200000,35,0,2,1
588,588,2002,BRA,14836,21256,450,1,0,TUR,27236,8434,200000,12,0,1,1
589,589,2002,ITA,41829,6047,200000,10,0,ECU,10896,1765,15000,31,0,2,1
590,590,2002,CRO,10926,10,200000,27,0,MEX,18445,12894,15000,6,0,-1,-1
591,591,2002,CHN,17211,143933,200000,51,0,CRC,10926,10,200000,26,0,-2,-1
592,592,2002,JPN,42391,12648,25000,24,1,BEL,53035,1159,1200,19,0,0,0
593,593,2002,KOR,45275,5127,25000,22,1,POL,34241,3785,12500,39,0,2,1
594,594,2002,RUS,29813,14594,200000,28,0,TUN,10823,1182,35000,36,0,2,1
595,595,2002,USA,63594,33101,10000,11,0,POR,10926,10,200000,7,0,1,1
596,596,2002,GER,10926,10,200000,5,0,IRL,93181,494,200000,14,0,0,0
597,597,2002,DEN,10926,10,200000,13,0,SEN,3503,1675,8000,32,0,0,0
598,598,2002,CMR,3868,2655,20000,17,0,KSA,10926,10,200000,38,0,1,1
599,599,2002,FRA,46984,6528,550,3,0,URU,10926,10,200000,23,0,0,0
600,600,2002,SWE,55038,1010,200000,20,0,NGA,5187,20614,200000,29,0,1,1
601,601,2002,ARG,20771,4520,900,2,0,ENG,10926,10,200000,8,0,-1,-1
602,602,2002,ESP,37766,4676,800,4,0,PAR,10926,10,200000,18,0,2,1
603,603,2002,RSA,10926,10,200000,34,0,SVN,39769,208,200000,35,0,1,1
604,604,2002,BRA,14836,21256,450,1,0,CHN,17211,143933,200000,51,0,4,1
605,605,2002,ITA,41829,6047,200000,10,0,CRO,10926,10,200000,27,0,-1,-1
606,606,2002,CRC,10926,10,200000,26,0,TUR,27236,8434,200000,12,0,0,0
607,607,2002,JPN,42391,12648,25000,24,1,RUS,29813,14594,200000,28,0,1,1
608,608,2002,MEX,18445,12894,15000,6,0,ECU,10896,1765,15000,31,0,1,1
609,609,2002,KOR,45275,5127,25000,22,1,USA,63594,33101,10000,11,0,0,0
610,610,2002,POR,10926,10,200000,7,0,POL,34241,3785,12500,39,0,4,1
611,611,2002,TUN,10823,1182,35000,36,0,BEL,53035,1159,1200,19,0,0,0
612,612,2002,DEN,10926,10,200000,13,0,FRA,46984,6528,550,3,0,2,1
613,613,2002,SEN,3503,1675,8000,32,0,URU,10926,10,200000,23,0,0,0
614,614,2002,KSA,10926,10,200000,38,0,IRL,93181,494,200000,14,0,-3,-1
615,615,2002,CMR,3868,2655,20000,17,0,GER,10926,10,200000,5,0,-2,-1
616,616,2002,SWE,55038,1010,200000,20,0,ARG,20771,4520,900,2,0,0,0
617,617,2002,NGA,5187,20614,200000,29,0,ENG,10926,10,200000,8,0,0,0
618,618,2002,SVN,39769,208,200000,35,0,PAR,10926,10,200000,18,0,-2,-1
619,619,2002,RSA,10926,10,200000,34,0,ESP,37766,4676,800,4,0,-1,-1
620,620,2002,CRC,10926,10,200000,26,0,BRA,14836,21256,450,1,0,-3,-1
621,621,2002,TUR,27236,8434,200000,12,0,CHN,17211,143933,200000,51,0,3,1
622,622,2002,ECU,10896,1765,15000,31,0,CRO,10926,10,200000,27,0,1,1
623,623,2002,MEX,18445,12894,15000,6,0,ITA,41829,6047,200000,10,0,0,0
624,624,2002,TUN,10823,1182,35000,36,0,JPN,42391,12648,25000,24,1,-2,-1
625,625,2002,POR,10926,10,200000,7,0,KOR,45275,5127,25000,22,1,-1,-1
626,626,2002,POL,34241,3785,12500,39,0,USA,63594,33101,10000,11,0,2,1
627,627,2002,BEL,53035,1159,1200,19,0,RUS,29813,14594,200000,28,0,1,1
628,628,2002,DEN,10926,10,200000,13,0,ENG,10926,10,200000,8,0,-3,-1
629,629,2002,GER,10926,10,200000,5,0,PAR,10926,10,200000,18,0,1,1
630,630,2002,ESP,37766,4676,800,4,0,IRL,93181,494,200000,14,0,0,0
631,631,2002,SWE,55038,1010,200000,20,0,SEN,3503,1675,8000,32,0,-1,-1
632,632,2002,BRA,14836,21256,450,1,0,BEL,53035,1159,1200,19,0,2,1
633,633,2002,MEX,18445,12894,15000,6,0,USA,63594,33101,10000,11,0,-2,-1
634,634,2002,JPN,42391,12648,25000,24,1,TUR,27236,8434,200000,12,0,-1,-1
635,635,2002,KOR,45275,5127,25000,22,1,ITA,41829,6047,200000,10,0,1,1
636,636,2002,ENG,10926,10,200000,8,0,BRA,14836,21256,450,1,0,-1,-1
637,637,2002,GER,10926,10,200000,5,0,USA,63594,33101,10000,11,0,1,1
638,638,2002,SEN,3503,1675,8000,32,0,TUR,27236,8434,200000,12,0,-1,-1
639,639,2002,ESP,37766,4676,800,4,0,KOR,45275,5127,25000,22,1,0,0
640,640,2002,GER,10926,10,200000,5,0,KOR,45275,5127,25000,22,1,1,1
641,641,2002,BRA,14836,21256,450,1,0,TUR,27236,8434,200000,12,0,1,1
642,642,2002,KOR,45275,5127,25000,22,1,TUR,27236,8434,200000,12,0,-1,-1
643,643,2002,GER,10926,10,200000,5,0,BRA,14836,21256,450,1,0,-2,-1
644,644,2006,GER,10926,10,200000,9,0,CRC,10926,10,200000,47,0,2,1
645,645,2006,POL,34241,3785,12500,30,0,ECU,10896,1765,15000,27,0,-2,-1
646,646,2006,ENG,10926,10,200000,5,0,PAR,10926,10,200000,19,0,1,1
647,647,2006,TRI,10926,10,200000,61,0,SWE,55038,1010,200000,20,0,0,0
648,648,2006,ARG,20771,4520,900,3,0,CIV,5466,2638,200000,18,0,1,1
649,649,2006,SCG,10926,10,200000,36,0,NED,10926,10,200000,6,0,-1,-1
650,650,2006,MEX,18445,12894,15000,16,0,IRN,13339,8400,50000,45,0,2,1
651,651,2006,ANG,10926,10,200000,53,0,POR,10926,10,200000,8,0,-1,-1
652,652,2006,AUS,53330,2550,50000,37,0,JPN,42391,12648,25000,48,0,2,1
653,653,2006,USA,63594,33101,10000,23,0,CZE,41604,1071,200000,10,0,-3,-1
654,654,2006,ITA,41829,6047,200000,2,0,GHA,5745,3108,25000,25,0,2,1
655,655,2006,KOR,45275,5127,25000,52,0,TOG,10926,10,200000,46,0,1,1
656,656,2006,FRA,46984,6528,550,4,0,SUI,10926,10,200000,13,0,0,0
657,657,2006,BRA,14836,21256,450,1,0,CRO,10926,10,200000,21,0,1,1
658,658,2006,ESP,37766,4676,800,7,0,UKR,13055,4374,25000,15,0,4,1
659,659,2006,TUN,10823,1182,35000,30,0,KSA,10926,10,200000,75,0,0,0
660,660,2006,GER,10926,10,200000,9,0,POL,34241,3785,12500,30,0,1,1
661,661,2006,ECU,10896,1765,15000,27,0,CRC,10926,10,200000,47,0,3,1
662,662,2006,ENG,10926,10,200000,5,0,TRI,10926,10,200000,61,0,2,1
663,663,2006,SWE,55038,1010,200000,20,0,PAR,10926,10,200000,19,0,1,1
664,664,2006,ARG,20771,4520,900,3,0,SCG,10926,10,200000,36,0,6,1
665,665,2006,NED,10926,10,200000,6,0,CIV,5466,2638,200000,18,0,1,1
666,666,2006,MEX,18445,12894,15000,16,0,ANG,10926,10,200000,53,0,0,0
667,667,2006,POR,10926,10,200000,8,0,IRN,13339,8400,50000,45,0,2,1
668,668,2006,CZE,41604,1071,200000,10,0,GHA,5745,3108,25000,25,0,-2,-1
669,669,2006,ITA,41829,6047,200000,2,0,USA,63594,33101,10000,23,0,0,0
670,670,2006,JPN,42391,12648,25000,48,0,CRO,10926,10,200000,21,0,0,0
671,671,2006,BRA,14836,21256,450,1,0,AUS,53330,2550,50000,37,0,2,1
672,672,2006,FRA,46984,6528,550,4,0,KOR,45275,5127,25000,52,0,0,0
673,673,2006,TOG,10926,10,200000,46,0,SUI,10926,10,200000,13,0,-2,-1
674,674,2006,KSA,10926,10,200000,75,0,UKR,13055,4374,25000,15,0,-4,-1
675,675,2006,ESP,37766,4676,800,7,0,TUN,10823,1182,35000,30,0,2,1
676,676,2006,ECU,10896,1765,15000,27,0,GER,10926,10,200000,9,0,-3,-1
677,677,2006,CRC,10926,10,200000,47,0,POL,34241,3785,12500,30,0,-1,-1
678,678,2006,SWE,55038,1010,200000,20,0,ENG,10926,10,200000,5,0,0,0
679,679,2006,PAR,10926,10,200000,19,0,TRI,10926,10,200000,61,0,2,1
680,680,2006,IRN,13339,8400,50000,45,0,ANG,10926,10,200000,53,0,0,0
681,681,2006,POR,10926,10,200000,8,0,MEX,18445,12894,15000,16,0,1,1
682,682,2006,NED,10926,10,200000,6,0,ARG,20771,4520,900,3,0,0,0
683,683,2006,CIV,5466,2638,200000,18,0,SCG,10926,10,200000,36,0,1,1
684,684,2006,CZE,41604,1071,200000,10,0,ITA,41829,6047,200000,2,0,-2,-1
685,685,2006,GHA,5745,3108,25000,25,0,USA,63594,33101,10000,23,0,1,1
686,686,2006,JPN,42391,12648,25000,48,0,BRA,14836,21256,450,1,0,-3,-1
687,687,2006,CRO,10926,10,200000,21,0,AUS,53330,2550,50000,37,0,0,0
688,688,2006,UKR,13055,4374,25000,15,0,TUN,10823,1182,35000,30,0,1,1
689,689,2006,KSA,10926,10,200000,75,0,ESP,37766,4676,800,7,0,-1,-1
690,690,2006,TOG,10926,10,200000,46,0,FRA,46984,6528,550,4,0,-2,-1
691,691,2006,SUI,10926,10,200000,13,0,KOR,45275,5127,25000,52,0,2,1
692,692,2006,GER,10926,10,200000,9,0,SWE,55038,1010,200000,20,0,2,1
693,693,2006,ARG,20771,4520,900,3,0,MEX,18445,12894,15000,16,0,1,1
694,694,2006,ENG,10926,10,200000,5,0,ECU,10896,1765,15000,27,0,1,1
695,695,2006,POR,10926,10,200000,8,0,NED,10926,10,200000,6,0,1,1
696,696,2006,ITA,41829,6047,200000,2,0,AUS,53330,2550,50000,37,0,1,1
697,697,2006,SUI,10926,10,200000,13,0,UKR,13055,4374,25000,15,0,0,0
698,698,2006,BRA,14836,21256,450,1,0,GHA,5745,3108,25000,25,0,3,1
699,699,2006,ESP,37766,4676,800,7,0,FRA,46984,6528,550,4,0,-2,-1
700,700,2006,GER,10926,10,200000,9,0,ARG,20771,4520,900,3,0,0,0
701,701,2006,ITA,41829,6047,200000,2,0,UKR,13055,4374,25000,15,0,3,1
702,702,2006,ENG,10926,10,200000,5,0,POR,10926,10,200000,8,0,0,0
703,703,2006,BRA,14836,21256,450,1,0,FRA,46984,6528,550,4,0,-1,-1
704,704,2006,GER,10926,10,200000,9,0,ITA,41829,6047,200000,2,0,-2,-1
705,705,2006,POR,10926,10,200000,8,0,FRA,46984,6528,550,4,0,-1,-1
706,706,2006,GER,10926,10,200000,9,0,POR,10926,10,200000,8,0,2,1
707,707,2006,ITA,41829,6047,200000,2,0,FRA,46984,6528,550,4,0,0,0
708,708,2010,RSA,10926,10,200000,81,0,MEX,18445,12894,15000,17,0,0,0
709,709,2010,URU,10926,10,200000,21,0,FRA,46984,6528,550,7,0,0,0
710,710,2010,KOR,45275,5127,25000,49,0,GRE,10926,10,200000,12,0,2,1
711,711,2010,ARG,20771,4520,900,8,0,NGA,5187,20614,200000,15,0,1,1
712,712,2010,ENG,10926,10,200000,9,0,USA,63594,33101,10000,14,0,0,0
713,713,2010,ALG,10926,10,200000,31,0,SVN,39769,208,200000,33,0,-1,-1
714,714,2010,SRB,19108,874,15000,13,0,GHA,5745,3108,25000,27,0,-1,-1
715,715,2010,GER,10926,10,200000,6,0,AUS,53330,2550,50000,23,0,4,1
716,716,2010,NED,10926,10,200000,3,0,DEN,10926,10,200000,26,0,2,1
717,717,2010,JPN,42391,12648,25000,40,0,CMR,3868,2655,20000,20,0,1,1
718,718,2010,ITA,41829,6047,200000,4,0,PAR,10926,10,200000,29,0,0,0
719,719,2010,NZL,44492,483,200000,79,0,SVK,31357,546,200000,27,0,0,0
720,720,2010,CIV,5466,2638,200000,22,0,POR,10926,10,200000,5,0,0,0
721,721,2010,BRA,14836,21256,450,2,0,PRK,0,2578,200000,85,0,1,1
722,722,2010,HON,10926,10,200000,34,0,CHI,0,10,200000,16,0,-1,-1
723,723,2010,ESP,37766,4676,800,1,0,SUI,10926,10,200000,18,0,-1,-1
724,724,2010,RSA,10926,10,200000,81,0,URU,10926,10,200000,21,0,-3,-1
725,725,2010,ARG,20771,4520,900,8,0,KOR,45275,5127,25000,49,0,3,1
726,726,2010,GRE,10926,10,200000,12,0,NGA,5187,20614,200000,15,0,1,1
727,727,2010,FRA,46984,6528,550,7,0,MEX,18445,12894,15000,17,0,-2,-1
728,728,2010,GER,10926,10,200000,6,0,SRB,19108,874,15000,13,0,-1,-1
729,729,2010,SVN,39769,208,200000,33,0,USA,63594,33101,10000,14,0,0,0
730,730,2010,ENG,10926,10,200000,9,0,ALG,10926,10,200000,31,0,0,0
731,731,2010,NED,10926,10,200000,3,0,JPN,42391,12648,25000,40,0,1,1
732,732,2010,GHA,5745,3108,25000,27,0,AUS,53330,2550,50000,23,0,0,0
733,733,2010,CMR,3868,2655,20000,20,0,DEN,10926,10,200000,26,0,-1,-1
734,734,2010,SVK,31357,546,200000,27,0,PAR,10926,10,200000,29,0,-2,-1
735,735,2010,ITA,41829,6047,200000,4,0,NZL,44492,483,200000,79,0,0,0
736,736,2010,BRA,14836,21256,450,2,0,CIV,5466,2638,200000,22,0,2,1
737,737,2010,POR,10926,10,200000,5,0,PRK,0,2578,200000,85,0,7,1
738,738,2010,CHI,0,10,200000,16,0,SUI,10926,10,200000,18,0,1,1
739,739,2010,ESP,37766,4676,800,1,0,HON,10926,10,200000,34,0,2,1
740,740,2010,MEX,18445,12894,15000,17,0,URU,10926,10,200000,21,0,-1,-1
741,741,2010,FRA,46984,6528,550,7,0,RSA,10926,10,200000,81,0,-1,-1
742,742,2010,NGA,5187,20614,200000,15,0,KOR,45275,5127,25000,49,0,0,0
743,743,2010,GRE,10926,10,200000,12,0,ARG,20771,4520,900,8,0,-2,-1
744,744,2010,SVN,39769,208,200000,33,0,ENG,10926,10,200000,9,0,-1,-1
745,745,2010,USA,63594,33101,10000,14,0,ALG,10926,10,200000,31,0,1,1
746,746,2010,GHA,5745,3108,25000,27,0,GER,10926,10,200000,6,0,-1,-1
747,747,2010,AUS,53330,2550,50000,23,0,SRB,19108,874,15000,13,0,1,1
748,748,2010,SVK,31357,546,200000,27,0,ITA,41829,6047,200000,4,0,1,1
749,749,2010,PAR,10926,10,200000,29,0,NZL,44492,483,200000,79,0,0,0
750,750,2010,DEN,10926,10,200000,26,0,JPN,42391,12648,25000,40,0,-2,-1
751,751,2010,CMR,3868,2655,20000,20,0,NED,10926,10,200000,3,0,-1,-1
752,752,2010,POR,10926,10,200000,5,0,BRA,14836,21256,450,2,0,0,0
753,753,2010,PRK,0,2578,200000,85,0,CIV,5466,2638,200000,22,0,-3,-1
754,754,2010,CHI,0,10,200000,16,0,ESP,37766,4676,800,1,0,-1,-1
755,755,2010,SUI,10926,10,200000,18,0,HON,10926,10,200000,34,0,0,0
756,756,2010,URU,10926,10,200000,21,0,KOR,45275,5127,25000,49,0,1,1
757,757,2010,USA,63594,33101,10000,14,0,GHA,5745,3108,25000,27,0,-1,-1
758,758,2010,GER,10926,10,200000,6,0,ENG,10926,10,200000,9,0,3,1
759,759,2010,ARG,20771,4520,900,8,0,MEX,18445,12894,15000,17,0,2,1
760,760,2010,NED,10926,10,200000,3,0,SVK,31357,546,200000,27,0,1,1
761,761,2010,BRA,14836,21256,450,2,0,CHI,0,10,200000,16,0,3,1
762,762,2010,PAR,10926,10,200000,29,0,JPN,42391,12648,25000,40,0,0,0
763,763,2010,ESP,37766,4676,800,1,0,POR,10926,10,200000,5,0,1,1
764,764,2010,NED,10926,10,200000,3,0,BRA,14836,21256,450,2,0,1,1
765,765,2010,URU,10926,10,200000,21,0,GHA,5745,3108,25000,27,0,0,0
766,766,2010,ARG,20771,4520,900,8,0,GER,10926,10,200000,6,0,-4,-1
767,767,2010,PAR,10926,10,200000,29,0,ESP,37766,4676,800,1,0,-1,-1
768,768,2010,URU,10926,10,200000,21,0,NED,10926,10,200000,3,0,-1,-1
769,769,2010,GER,10926,10,200000,6,0,ESP,37766,4676,800,1,0,-1,-1
770,770,2010,URU,10926,10,200000,21,0,GER,10926,10,200000,6,0,-1,-1
771,771,2010,NED,10926,10,200000,3,0,ESP,37766,4676,800,1,0,-1,-1
772,772,2014,BRA,14836,21256,450,7,1,CRO,10926,10,200000,17,0,2,1
773,773,2014,MEX,18445,12894,15000,18,0,CMR,3868,2655,20000,53,0,1,1
774,774,2014,ESP,37766,4676,800,8,0,NED,10926,10,200000,3,0,-4,-1
775,775,2014,CHI,0,10,200000,12,0,AUS,53330,2550,50000,76,0,2,1
776,776,2014,COL,14932,5089,200000,4,0,GRE,10926,10,200000,13,0,3,1
777,777,2014,URU,10926,10,200000,6,0,CRC,10926,10,200000,16,0,-2,-1
778,778,2014,ENG,10926,10,200000,20,0,ITA,41829,6047,200000,14,0,-1,-1
779,779,2014,CIV,5466,2638,200000,25,0,JPN,42391,12648,25000,45,0,1,1
780,780,2014,SUI,10926,10,200000,9,0,ECU,10896,1765,15000,21,0,1,1
781,781,2014,FRA,46984,6528,550,10,0,HON,10926,10,200000,40,0,3,1
782,782,2014,ARG,20771,4520,900,2,0,BIH,15624,329,200000,21,0,1,1
783,783,2014,GER,10926,10,200000,1,0,POR,10926,10,200000,11,0,4,1
784,784,2014,IRN,13339,8400,50000,49,0,NGA,5187,20614,200000,34,0,0,0
785,785,2014,GHA,5745,3108,25000,38,0,USA,63594,33101,10000,15,0,-1,-1
786,786,2014,BEL,53035,1159,1200,5,0,ALG,10926,10,200000,24,0,1,1
787,787,2014,BRA,14836,21256,450,7,1,MEX,18445,12894,15000,18,0,0,0
788,788,2014,RUS,29813,14594,200000,23,0,KOR,45275,5127,25000,56,0,0,0
789,789,2014,AUS,53330,2550,50000,76,0,NED,10926,10,200000,3,0,-1,-1
790,790,2014,ESP,37766,4676,800,8,0,CHI,0,10,200000,12,0,-2,-1
791,791,2014,CMR,3868,2655,20000,53,0,CRO,10926,10,200000,17,0,-4,-1
792,792,2014,COL,14932,5089,200000,4,0,CIV,5466,2638,200000,25,0,1,1
793,793,2014,URU,10926,10,200000,6,0,ENG,10926,10,200000,20,0,1,1
794,794,2014,JPN,42391,12648,25000,45,0,GRE,10926,10,200000,13,0,0,0
795,795,2014,ITA,41829,6047,200000,14,0,CRC,10926,10,200000,16,0,-1,-1
796,796,2014,SUI,10926,10,200000,9,0,FRA,46984,6528,550,10,0,-3,-1
797,797,2014,HON,10926,10,200000,40,0,ECU,10896,1765,15000,21,0,-1,-1
798,798,2014,ARG,20771,4520,900,2,0,IRN,13339,8400,50000,49,0,1,1
799,799,2014,GER,10926,10,200000,1,0,GHA,5745,3108,25000,38,0,0,0
800,800,2014,NGA,5187,20614,200000,34,0,BIH,15624,329,200000,21,0,1,1
801,801,2014,BEL,53035,1159,1200,5,0,RUS,29813,14594,200000,23,0,1,1
802,802,2014,KOR,45275,5127,25000,56,0,ALG,10926,10,200000,24,0,-2,-1
803,803,2014,USA,63594,33101,10000,15,0,POR,10926,10,200000,11,0,0,0
804,804,2014,AUS,53330,2550,50000,76,0,ESP,37766,4676,800,8,0,-3,-1
805,805,2014,NED,10926,10,200000,3,0,CHI,0,10,200000,12,0,2,1
806,806,2014,CMR,3868,2655,20000,53,0,BRA,14836,21256,450,7,1,-3,-1
807,807,2014,CRO,10926,10,200000,17,0,MEX,18445,12894,15000,18,0,-2,-1
808,808,2014,ITA,41829,6047,200000,14,0,URU,10926,10,200000,6,0,-1,-1
809,809,2014,CRC,10926,10,200000,16,0,ENG,10926,10,200000,20,0,0,0
810,810,2014,JPN,42391,12648,25000,45,0,COL,14932,5089,200000,4,0,-3,-1
811,811,2014,GRE,10926,10,200000,13,0,CIV,5466,2638,200000,25,0,1,1
812,812,2014,NGA,5187,20614,200000,34,0,ARG,20771,4520,900,2,0,-1,-1
813,813,2014,BIH,15624,329,200000,21,0,IRN,13339,8400,50000,49,0,2,1
814,814,2014,HON,10926,10,200000,40,0,SUI,10926,10,200000,9,0,-3,-1
815,815,2014,ECU,10896,1765,15000,21,0,FRA,46984,6528,550,10,0,0,0
816,816,2014,USA,63594,33101,10000,15,0,GER,10926,10,200000,1,0,-1,-1
817,817,2014,POR,10926,10,200000,11,0,GHA,5745,3108,25000,38,0,1,1
818,818,2014,KOR,45275,5127,25000,56,0,BEL,53035,1159,1200,5,0,-1,-1
819,819,2014,ALG,10926,10,200000,24,0,RUS,29813,14594,200000,23,0,0,0
820,820,2014,BRA,14836,21256,450,7,1,CHI,0,10,200000,12,0,0,0
821,821,2014,COL,14932,5089,200000,4,0,URU,10926,10,200000,6,0,2,1
822,822,2014,FRA,46984,6528,550,10,0,NGA,5187,20614,200000,34,0,2,1
823,823,2014,GER,10926,10,200000,1,0,ALG,10926,10,200000,24,0,1,1
824,824,2014,BRA,14836,21256,450,7,1,COL,14932,5089,200000,4,0,1,1
825,825,2014,FRA,46984,6528,550,10,0,GER,10926,10,200000,1,0,-1,-1
826,826,2014,BRA,14836,21256,450,7,1,GER,10926,10,200000,1,0,-6,-1
827,827,2014,BRA,14836,21256,450,7,1,NED,10926,10,200000,3,0,-3,-1
828,828,2014,GER,10926,10,200000,1,0,ARG,20771,4520,900,2,0,1,1
829,829,2014,NED,10926,10,200000,3,0,ARG,20771,4520,900,2,0,0,0
830,830,2014,NED,10926,10,200000,3,0,CRC,10926,10,200000,16,0,0,0
831,831,2014,ARG,20771,4520,900,2,0,BEL,53035,1159,1200,5,0,1,1
832,832,2014,NED,10926,10,200000,3,0,MEX,18445,12894,15000,18,0,1,1
833,833,2014,CRC,10926,10,200000,16,0,GRE,10926,10,200000,13,0,0,0
834,834,2014,ARG,20771,4520,900,2,0,SUI,10926,10,200000,9,0,1,1
835,835,2014,BEL,53035,1159,1200,5,0,USA,63594,33101,10000,15,0,1,1
836,836,2014,BRA,14836,21256,450,7,1,CHI,0,10,200000,12,0,0,0
837,837,2014,COL,14932,5089,200000,4,0,URU,10926,10,200000,6,0,2,1
838,838,2014,NED,10926,10,200000,3,0,MEX,18445,12894,15000,18,0,1,1
839,839,2014,CRC,10926,10,200000,16,0,GRE,10926,10,200000,13,0,0,0
840,840,2014,FRA,46984,6528,550,10,0,NGA,5187,20614,200000,34,0,2,1
841,841,2014,GER,10926,10,200000,1,0,ALG,10926,10,200000,24,0,1,1
842,842,2014,ARG,20771,4520,900,2,0,SUI,10926,10,200000,9,0,1,1
843,843,2014,BEL,53035,1159,1200,5,0,USA,63594,33101,10000,15,0,1,1
844,844,2014,FRA,46984,6528,550,10,0,GER,10926,10,200000,1,0,-1,-1
845,845,2014,BRA,14836,21256,450,7,1,COL,14932,5089,200000,4,0,1,1
846,846,2014,ARG,20771,4520,900,2,0,BEL,53035,1159,1200,5,0,1,1
847,847,2014,NED,10926,10,200000,3,0,CRC,10926,10,200000,16,0,0,0
848,848,2014,BRA,14836,21256,450,7,1,GER,10926,10,200000,1,0,-6,-1
849,849,2014,NED,10926,10,200000,3,0,ARG,20771,4520,900,2,0,0,0
850,850,2014,BRA,14836,21256,450,7,1,NED,10926,10,200000,3,0,-3,-1
851,851,2014,GER,10926,10,200000,1,0,ARG,20771,4520,900,2,0,1,1
